image_name,label,color
label_1_color_0_299.png,1,0
label_1_color_2_153.png,1,2
label_1_color_1_159.png,1,1
label_1_color_0_300.png,1,0
label_1_color_0_301.png,1,0
label_1_color_0_302.png,1,0
label_1_color_0_303.png,1,0
label_1_color_0_304.png,1,0
label_1_color_0_305.png,1,0
label_1_color_1_160.png,1,1
label_1_color_2_154.png,1,2
label_1_color_0_306.png,1,0
label_1_color_0_307.png,1,0
label_1_color_0_308.png,1,0
label_1_color_2_155.png,1,2
label_1_color_0_309.png,1,0
label_1_color_1_161.png,1,1
label_1_color_0_310.png,1,0
label_1_color_2_156.png,1,2
label_1_color_1_162.png,1,1
label_1_color_2_157.png,1,2
label_1_color_0_311.png,1,0
label_1_color_2_158.png,1,2
label_1_color_2_159.png,1,2
label_1_color_0_312.png,1,0
label_1_color_0_313.png,1,0
label_1_color_2_160.png,1,2
label_1_color_0_314.png,1,0
label_1_color_2_161.png,1,2
label_1_color_2_162.png,1,2
label_1_color_2_163.png,1,2
label_1_color_0_315.png,1,0
label_1_color_0_316.png,1,0
label_1_color_1_163.png,1,1
label_1_color_1_164.png,1,1
label_1_color_0_317.png,1,0
label_1_color_0_318.png,1,0
label_1_color_0_319.png,1,0
label_1_color_0_320.png,1,0
label_1_color_2_164.png,1,2
label_1_color_2_165.png,1,2
label_1_color_2_166.png,1,2
label_1_color_2_167.png,1,2
label_1_color_0_321.png,1,0
label_1_color_1_165.png,1,1
label_1_color_2_168.png,1,2
label_1_color_2_169.png,1,2
label_1_color_0_322.png,1,0
label_1_color_0_323.png,1,0
label_1_color_0_324.png,1,0
label_1_color_0_325.png,1,0
label_1_color_1_166.png,1,1
label_1_color_1_167.png,1,1
label_1_color_0_326.png,1,0
label_1_color_2_170.png,1,2
label_1_color_2_171.png,1,2
label_1_color_1_168.png,1,1
label_1_color_1_169.png,1,1
label_1_color_0_327.png,1,0
label_1_color_2_172.png,1,2
label_1_color_1_170.png,1,1
label_1_color_0_328.png,1,0
label_1_color_2_173.png,1,2
label_1_color_2_174.png,1,2
label_1_color_1_171.png,1,1
label_1_color_2_175.png,1,2
label_1_color_2_176.png,1,2
label_1_color_0_329.png,1,0
label_1_color_0_330.png,1,0
label_1_color_1_172.png,1,1
label_1_color_1_173.png,1,1
label_1_color_1_174.png,1,1
label_1_color_0_331.png,1,0
label_1_color_1_175.png,1,1
label_1_color_0_332.png,1,0
label_1_color_0_333.png,1,0
label_1_color_0_334.png,1,0
label_1_color_0_335.png,1,0
label_1_color_2_177.png,1,2
label_1_color_0_336.png,1,0
label_1_color_0_337.png,1,0
label_1_color_2_178.png,1,2
label_1_color_2_179.png,1,2
label_1_color_0_338.png,1,0
label_1_color_0_339.png,1,0
label_1_color_0_340.png,1,0
label_1_color_2_180.png,1,2
label_1_color_2_181.png,1,2
label_1_color_0_341.png,1,0
label_1_color_2_182.png,1,2
label_1_color_0_342.png,1,0
label_1_color_2_183.png,1,2
label_1_color_1_176.png,1,1
label_1_color_1_177.png,1,1
label_1_color_2_184.png,1,2
label_1_color_0_343.png,1,0
label_1_color_1_178.png,1,1
label_1_color_1_179.png,1,1
label_1_color_0_344.png,1,0
label_1_color_0_345.png,1,0
label_1_color_1_180.png,1,1
label_1_color_2_185.png,1,2
label_1_color_0_346.png,1,0
label_1_color_0_347.png,1,0
label_1_color_2_186.png,1,2
label_1_color_0_348.png,1,0
label_1_color_0_349.png,1,0
label_1_color_0_350.png,1,0
label_1_color_0_351.png,1,0
label_1_color_2_187.png,1,2
label_1_color_0_352.png,1,0
label_1_color_0_353.png,1,0
label_1_color_1_181.png,1,1
label_1_color_1_182.png,1,1
label_1_color_0_354.png,1,0
label_1_color_0_355.png,1,0
label_1_color_2_188.png,1,2
label_1_color_2_189.png,1,2
label_1_color_1_183.png,1,1
label_1_color_1_184.png,1,1
label_1_color_1_185.png,1,1
label_1_color_2_190.png,1,2
label_1_color_0_356.png,1,0
label_1_color_2_191.png,1,2
label_1_color_1_186.png,1,1
label_1_color_1_187.png,1,1
label_1_color_1_188.png,1,1
label_1_color_0_357.png,1,0
label_1_color_0_358.png,1,0
label_1_color_1_189.png,1,1
label_1_color_2_192.png,1,2
label_1_color_1_190.png,1,1
label_1_color_2_193.png,1,2
label_1_color_2_194.png,1,2
label_1_color_1_191.png,1,1
label_1_color_2_195.png,1,2
label_1_color_0_359.png,1,0
label_1_color_1_192.png,1,1
label_1_color_0_360.png,1,0
label_1_color_0_361.png,1,0
label_1_color_0_362.png,1,0
label_1_color_2_196.png,1,2
label_1_color_0_363.png,1,0
label_1_color_2_197.png,1,2
label_1_color_2_198.png,1,2
label_1_color_0_364.png,1,0
label_1_color_1_193.png,1,1
label_1_color_0_365.png,1,0
label_1_color_2_199.png,1,2
label_1_color_1_194.png,1,1
label_1_color_1_195.png,1,1
label_1_color_2_200.png,1,2
label_1_color_0_366.png,1,0
label_1_color_0_367.png,1,0
label_1_color_0_368.png,1,0
label_1_color_0_369.png,1,0
label_1_color_1_196.png,1,1
label_1_color_0_370.png,1,0
label_1_color_0_371.png,1,0
label_1_color_0_372.png,1,0
label_1_color_0_373.png,1,0
label_1_color_1_197.png,1,1
label_1_color_0_374.png,1,0
label_1_color_1_198.png,1,1
label_1_color_2_201.png,1,2
label_1_color_2_202.png,1,2
label_1_color_2_203.png,1,2
label_1_color_0_375.png,1,0
label_1_color_1_199.png,1,1
label_1_color_2_204.png,1,2
label_1_color_0_376.png,1,0
label_1_color_2_205.png,1,2
label_1_color_0_377.png,1,0
label_1_color_0_378.png,1,0
label_1_color_2_206.png,1,2
label_1_color_0_379.png,1,0
label_1_color_2_207.png,1,2
label_1_color_0_380.png,1,0
label_1_color_1_200.png,1,1
label_1_color_2_208.png,1,2
label_1_color_0_381.png,1,0
label_1_color_2_209.png,1,2
label_1_color_1_201.png,1,1
label_1_color_0_382.png,1,0
label_1_color_2_210.png,1,2
label_1_color_1_202.png,1,1
label_1_color_2_211.png,1,2
label_1_color_0_383.png,1,0
label_1_color_1_203.png,1,1
label_1_color_2_212.png,1,2
label_1_color_0_384.png,1,0
label_1_color_0_385.png,1,0
label_1_color_1_204.png,1,1
label_1_color_0_386.png,1,0
label_1_color_0_387.png,1,0
label_1_color_2_213.png,1,2
label_1_color_0_388.png,1,0
label_1_color_2_214.png,1,2
label_1_color_0_389.png,1,0
label_1_color_2_215.png,1,2
label_1_color_1_205.png,1,1
label_1_color_1_206.png,1,1
label_1_color_0_390.png,1,0
label_1_color_0_391.png,1,0
label_1_color_2_216.png,1,2
label_1_color_0_392.png,1,0
label_1_color_0_393.png,1,0
label_1_color_1_207.png,1,1
label_1_color_2_217.png,1,2
label_1_color_0_394.png,1,0
label_1_color_0_395.png,1,0
label_1_color_1_208.png,1,1
label_1_color_1_209.png,1,1
label_1_color_2_218.png,1,2
label_1_color_2_219.png,1,2
label_1_color_2_220.png,1,2
label_1_color_0_396.png,1,0
label_1_color_2_221.png,1,2
label_1_color_0_397.png,1,0
label_1_color_2_222.png,1,2
label_1_color_0_398.png,1,0
label_1_color_1_210.png,1,1
label_1_color_0_399.png,1,0
label_1_color_1_211.png,1,1
label_1_color_2_223.png,1,2
label_1_color_1_212.png,1,1
label_1_color_0_400.png,1,0
label_1_color_0_401.png,1,0
label_1_color_2_224.png,1,2
label_1_color_2_225.png,1,2
label_1_color_2_226.png,1,2
label_1_color_0_402.png,1,0
label_1_color_2_227.png,1,2
label_1_color_0_403.png,1,0
label_1_color_1_213.png,1,1
label_1_color_0_404.png,1,0
label_1_color_0_405.png,1,0
label_1_color_2_228.png,1,2
label_1_color_0_406.png,1,0
label_1_color_2_229.png,1,2
label_1_color_2_230.png,1,2
label_1_color_1_214.png,1,1
label_1_color_0_407.png,1,0
label_1_color_0_408.png,1,0
label_1_color_1_215.png,1,1
label_1_color_1_216.png,1,1
label_1_color_2_231.png,1,2
label_1_color_0_409.png,1,0
label_1_color_0_410.png,1,0
label_1_color_1_217.png,1,1
label_1_color_0_411.png,1,0
label_1_color_0_412.png,1,0
label_1_color_2_232.png,1,2
label_1_color_2_233.png,1,2
label_1_color_1_218.png,1,1
label_1_color_2_234.png,1,2
label_1_color_0_413.png,1,0
label_1_color_0_414.png,1,0
label_1_color_0_415.png,1,0
label_1_color_1_219.png,1,1
label_1_color_0_416.png,1,0
label_1_color_0_417.png,1,0
label_1_color_0_418.png,1,0
label_1_color_2_235.png,1,2
label_1_color_0_419.png,1,0
label_1_color_1_220.png,1,1
label_1_color_0_420.png,1,0
label_1_color_0_421.png,1,0
label_1_color_0_422.png,1,0
label_1_color_0_423.png,1,0
label_1_color_0_424.png,1,0
label_1_color_0_425.png,1,0
label_1_color_0_426.png,1,0
label_1_color_2_236.png,1,2
label_1_color_1_221.png,1,1
label_1_color_2_237.png,1,2
label_1_color_2_238.png,1,2
label_1_color_0_427.png,1,0
label_1_color_0_428.png,1,0
label_1_color_0_429.png,1,0
label_1_color_0_430.png,1,0
label_1_color_2_239.png,1,2
label_1_color_1_222.png,1,1
label_1_color_1_223.png,1,1
label_1_color_1_224.png,1,1
label_1_color_0_431.png,1,0
label_1_color_2_240.png,1,2
label_1_color_1_225.png,1,1
label_1_color_0_432.png,1,0
label_1_color_0_433.png,1,0
label_1_color_2_241.png,1,2
label_1_color_1_226.png,1,1
label_1_color_2_242.png,1,2
label_1_color_1_227.png,1,1
label_1_color_2_243.png,1,2
label_1_color_0_434.png,1,0
label_1_color_1_228.png,1,1
label_1_color_0_435.png,1,0
label_1_color_1_229.png,1,1
label_1_color_1_230.png,1,1
label_1_color_2_244.png,1,2
label_1_color_0_436.png,1,0
label_1_color_0_437.png,1,0
label_1_color_0_438.png,1,0
label_1_color_0_439.png,1,0
label_1_color_2_245.png,1,2
label_1_color_0_440.png,1,0
label_1_color_2_246.png,1,2
label_1_color_0_441.png,1,0
label_1_color_0_442.png,1,0
label_1_color_1_231.png,1,1
label_1_color_0_443.png,1,0
label_1_color_1_232.png,1,1
label_1_color_0_444.png,1,0
label_1_color_0_445.png,1,0
label_1_color_0_446.png,1,0
label_1_color_0_447.png,1,0
label_1_color_2_247.png,1,2
label_1_color_2_248.png,1,2
label_1_color_2_249.png,1,2
label_1_color_2_250.png,1,2
label_1_color_0_448.png,1,0
label_1_color_1_233.png,1,1
label_1_color_0_449.png,1,0
label_1_color_0_450.png,1,0
label_1_color_0_451.png,1,0
label_1_color_0_452.png,1,0
label_1_color_2_251.png,1,2
label_1_color_0_453.png,1,0
label_1_color_0_454.png,1,0
label_1_color_2_252.png,1,2
label_1_color_2_253.png,1,2
label_1_color_0_455.png,1,0
label_1_color_0_456.png,1,0
label_1_color_2_254.png,1,2
label_1_color_1_234.png,1,1
label_1_color_1_235.png,1,1
label_1_color_0_457.png,1,0
label_1_color_0_458.png,1,0
label_1_color_0_459.png,1,0
label_1_color_1_236.png,1,1
label_1_color_1_237.png,1,1
label_1_color_1_238.png,1,1
label_1_color_1_239.png,1,1
label_1_color_0_460.png,1,0
label_1_color_1_240.png,1,1
label_1_color_2_255.png,1,2
label_1_color_0_461.png,1,0
label_1_color_1_241.png,1,1
label_1_color_2_256.png,1,2
label_1_color_0_462.png,1,0
label_1_color_2_257.png,1,2
label_1_color_2_258.png,1,2
label_1_color_0_463.png,1,0
label_1_color_0_464.png,1,0
label_1_color_0_465.png,1,0
label_1_color_0_466.png,1,0
label_1_color_1_242.png,1,1
label_1_color_0_467.png,1,0
label_1_color_0_468.png,1,0
label_1_color_0_469.png,1,0
label_1_color_2_259.png,1,2
label_1_color_0_470.png,1,0
label_1_color_2_260.png,1,2
label_1_color_0_471.png,1,0
label_1_color_1_243.png,1,1
label_1_color_2_261.png,1,2
label_1_color_1_244.png,1,1
label_1_color_1_245.png,1,1
label_1_color_0_472.png,1,0
label_1_color_0_473.png,1,0
label_1_color_1_246.png,1,1
label_1_color_0_474.png,1,0
label_1_color_2_262.png,1,2
label_1_color_1_247.png,1,1
label_1_color_0_475.png,1,0
label_1_color_2_263.png,1,2
label_1_color_1_248.png,1,1
label_1_color_0_476.png,1,0
label_1_color_1_249.png,1,1
label_1_color_2_264.png,1,2
label_1_color_2_265.png,1,2
label_1_color_1_250.png,1,1
label_1_color_0_477.png,1,0
label_1_color_0_478.png,1,0
label_1_color_1_251.png,1,1
label_1_color_1_252.png,1,1
label_1_color_1_253.png,1,1
label_1_color_2_266.png,1,2
label_1_color_2_267.png,1,2
label_1_color_1_254.png,1,1
label_1_color_0_479.png,1,0
label_1_color_0_480.png,1,0
label_1_color_1_255.png,1,1
label_1_color_0_481.png,1,0
label_1_color_0_482.png,1,0
label_1_color_1_256.png,1,1
label_1_color_0_483.png,1,0
label_1_color_2_268.png,1,2
label_1_color_0_484.png,1,0
label_1_color_0_485.png,1,0
label_1_color_1_257.png,1,1
label_1_color_2_269.png,1,2
label_1_color_2_270.png,1,2
label_1_color_0_486.png,1,0
label_1_color_0_487.png,1,0
label_1_color_0_488.png,1,0
label_1_color_1_258.png,1,1
label_1_color_0_489.png,1,0
label_1_color_0_490.png,1,0
label_1_color_0_491.png,1,0
label_1_color_2_271.png,1,2
label_1_color_0_492.png,1,0
label_1_color_1_259.png,1,1
label_1_color_0_493.png,1,0
label_1_color_1_260.png,1,1
label_1_color_0_494.png,1,0
label_1_color_0_495.png,1,0
label_1_color_0_496.png,1,0
label_1_color_2_272.png,1,2
label_1_color_0_497.png,1,0
label_1_color_0_498.png,1,0
label_1_color_2_273.png,1,2
label_1_color_0_499.png,1,0
label_1_color_2_274.png,1,2
label_1_color_0_500.png,1,0
label_1_color_2_275.png,1,2
label_1_color_1_261.png,1,1
label_1_color_0_501.png,1,0
label_1_color_1_262.png,1,1
label_1_color_0_502.png,1,0
label_1_color_2_276.png,1,2
label_1_color_1_263.png,1,1
label_1_color_0_503.png,1,0
label_1_color_0_504.png,1,0
label_1_color_0_505.png,1,0
label_1_color_0_506.png,1,0
label_1_color_0_507.png,1,0
label_1_color_0_508.png,1,0
label_1_color_2_277.png,1,2
label_1_color_0_509.png,1,0
label_1_color_0_510.png,1,0
label_1_color_0_511.png,1,0
label_1_color_2_278.png,1,2
label_1_color_0_512.png,1,0
label_1_color_0_513.png,1,0
label_1_color_1_264.png,1,1
label_1_color_1_265.png,1,1
label_1_color_1_266.png,1,1
label_1_color_0_514.png,1,0
label_1_color_1_267.png,1,1
label_1_color_0_515.png,1,0
label_1_color_1_268.png,1,1
label_1_color_1_269.png,1,1
label_1_color_1_270.png,1,1
label_1_color_0_516.png,1,0
label_1_color_0_517.png,1,0
label_1_color_0_518.png,1,0
label_1_color_1_271.png,1,1
label_1_color_0_519.png,1,0
label_1_color_1_272.png,1,1
label_1_color_2_279.png,1,2
label_1_color_1_273.png,1,1
label_1_color_2_280.png,1,2
label_1_color_1_274.png,1,1
label_1_color_0_520.png,1,0
label_1_color_0_521.png,1,0
label_1_color_1_275.png,1,1
label_1_color_0_522.png,1,0
label_1_color_2_281.png,1,2
label_1_color_0_523.png,1,0
label_1_color_0_524.png,1,0
label_1_color_0_525.png,1,0
label_1_color_2_282.png,1,2
label_1_color_1_276.png,1,1
label_1_color_0_526.png,1,0
label_1_color_1_277.png,1,1
label_1_color_2_283.png,1,2
label_1_color_0_527.png,1,0
label_1_color_1_278.png,1,1
label_1_color_0_528.png,1,0
label_1_color_0_529.png,1,0
label_1_color_0_530.png,1,0
label_1_color_1_279.png,1,1
label_1_color_1_280.png,1,1
label_1_color_0_531.png,1,0
label_1_color_1_281.png,1,1
label_1_color_1_282.png,1,1
label_1_color_0_532.png,1,0
label_1_color_1_283.png,1,1
label_1_color_0_533.png,1,0
label_1_color_2_284.png,1,2
label_1_color_1_284.png,1,1
label_1_color_2_285.png,1,2
label_1_color_1_285.png,1,1
label_1_color_1_286.png,1,1
label_1_color_2_286.png,1,2
label_1_color_1_287.png,1,1
label_1_color_1_288.png,1,1
label_1_color_2_287.png,1,2
label_1_color_0_534.png,1,0
label_1_color_0_535.png,1,0
label_1_color_0_536.png,1,0
label_1_color_0_537.png,1,0
label_1_color_2_288.png,1,2
label_1_color_1_289.png,1,1
label_1_color_0_538.png,1,0
label_1_color_2_289.png,1,2
label_1_color_2_290.png,1,2
label_1_color_0_539.png,1,0
label_1_color_0_540.png,1,0
label_1_color_0_541.png,1,0
label_1_color_0_542.png,1,0
label_1_color_1_290.png,1,1
label_1_color_0_543.png,1,0
label_1_color_0_544.png,1,0
label_1_color_0_545.png,1,0
label_1_color_0_546.png,1,0
label_1_color_1_291.png,1,1
label_1_color_0_547.png,1,0
label_1_color_0_548.png,1,0
label_1_color_0_549.png,1,0
label_1_color_0_550.png,1,0
label_1_color_2_291.png,1,2
label_1_color_0_551.png,1,0
label_1_color_1_292.png,1,1
label_1_color_1_293.png,1,1
label_1_color_1_294.png,1,1
label_1_color_2_292.png,1,2
label_1_color_2_293.png,1,2
label_1_color_2_294.png,1,2
label_1_color_0_552.png,1,0
label_1_color_0_553.png,1,0
label_1_color_2_295.png,1,2
label_1_color_2_296.png,1,2
label_1_color_2_297.png,1,2
label_1_color_0_554.png,1,0
label_1_color_2_298.png,1,2
label_1_color_1_295.png,1,1
label_1_color_2_299.png,1,2
label_1_color_2_300.png,1,2
label_1_color_0_555.png,1,0
label_1_color_0_556.png,1,0
label_1_color_0_557.png,1,0
label_1_color_0_558.png,1,0
label_1_color_2_301.png,1,2
label_1_color_2_302.png,1,2
label_1_color_0_559.png,1,0
label_1_color_0_560.png,1,0
label_1_color_0_561.png,1,0
label_1_color_2_303.png,1,2
label_1_color_2_304.png,1,2
label_1_color_1_296.png,1,1
label_1_color_2_305.png,1,2
label_1_color_0_562.png,1,0
label_1_color_0_563.png,1,0
label_1_color_0_564.png,1,0
label_1_color_0_565.png,1,0
label_1_color_2_306.png,1,2
label_1_color_0_566.png,1,0
label_1_color_1_297.png,1,1
label_1_color_0_567.png,1,0
label_1_color_0_568.png,1,0
label_1_color_0_569.png,1,0
label_1_color_0_570.png,1,0
label_1_color_1_298.png,1,1
label_1_color_0_571.png,1,0
label_1_color_1_299.png,1,1
label_1_color_2_307.png,1,2
label_1_color_0_572.png,1,0
label_1_color_2_308.png,1,2
label_1_color_1_300.png,1,1
label_1_color_0_573.png,1,0
label_1_color_2_309.png,1,2
label_1_color_0_574.png,1,0
label_1_color_1_301.png,1,1
label_1_color_0_575.png,1,0
label_1_color_0_576.png,1,0
label_1_color_0_577.png,1,0
label_1_color_2_310.png,1,2
label_1_color_2_311.png,1,2
label_1_color_0_578.png,1,0
label_1_color_1_302.png,1,1
label_1_color_1_303.png,1,1
label_1_color_2_312.png,1,2
label_1_color_1_304.png,1,1
label_1_color_2_313.png,1,2
label_1_color_2_314.png,1,2
label_1_color_0_579.png,1,0
label_1_color_0_580.png,1,0
label_1_color_1_305.png,1,1
label_1_color_1_306.png,1,1
label_1_color_0_581.png,1,0
label_1_color_0_582.png,1,0
label_1_color_2_315.png,1,2
label_1_color_1_307.png,1,1
label_1_color_0_583.png,1,0
label_1_color_2_316.png,1,2
label_1_color_2_317.png,1,2
label_1_color_2_318.png,1,2
label_1_color_0_584.png,1,0
label_1_color_2_319.png,1,2
label_1_color_0_585.png,1,0
label_1_color_0_586.png,1,0
label_1_color_0_587.png,1,0
label_1_color_0_588.png,1,0
label_1_color_0_589.png,1,0
label_1_color_2_320.png,1,2
label_1_color_2_321.png,1,2
label_1_color_0_590.png,1,0
label_1_color_2_322.png,1,2
label_1_color_1_308.png,1,1
label_1_color_0_591.png,1,0
label_1_color_1_309.png,1,1
label_1_color_1_310.png,1,1
label_1_color_1_311.png,1,1
label_1_color_2_323.png,1,2
label_1_color_1_312.png,1,1
label_1_color_0_592.png,1,0
label_1_color_2_324.png,1,2
label_1_color_0_593.png,1,0
label_1_color_2_325.png,1,2
label_1_color_2_326.png,1,2
label_1_color_0_594.png,1,0
label_1_color_0_595.png,1,0
label_1_color_0_596.png,1,0
label_1_color_0_597.png,1,0
label_1_color_0_598.png,1,0
label_1_color_1_313.png,1,1
label_1_color_0_599.png,1,0
label_1_color_0_600.png,1,0
label_1_color_2_327.png,1,2
label_1_color_0_601.png,1,0
label_1_color_0_602.png,1,0
label_1_color_0_603.png,1,0
label_1_color_0_604.png,1,0
label_1_color_0_605.png,1,0
label_1_color_0_606.png,1,0
label_1_color_1_314.png,1,1
label_1_color_1_315.png,1,1
label_1_color_2_328.png,1,2
label_1_color_0_607.png,1,0
label_1_color_0_608.png,1,0
label_1_color_0_609.png,1,0
label_1_color_1_316.png,1,1
label_1_color_2_329.png,1,2
label_1_color_1_317.png,1,1
label_1_color_1_318.png,1,1
label_1_color_1_319.png,1,1
label_1_color_1_320.png,1,1
label_1_color_1_321.png,1,1
label_1_color_2_330.png,1,2
label_1_color_2_331.png,1,2
label_1_color_0_610.png,1,0
label_1_color_0_611.png,1,0
label_1_color_0_612.png,1,0
label_1_color_0_613.png,1,0
label_1_color_0_614.png,1,0
label_1_color_2_332.png,1,2
label_1_color_0_615.png,1,0
label_1_color_0_616.png,1,0
label_1_color_0_617.png,1,0
label_1_color_2_333.png,1,2
label_1_color_0_618.png,1,0
label_1_color_1_322.png,1,1
label_1_color_1_323.png,1,1
label_1_color_2_334.png,1,2
label_1_color_2_335.png,1,2
label_1_color_0_619.png,1,0
label_1_color_0_620.png,1,0
label_1_color_2_336.png,1,2
label_1_color_0_621.png,1,0
label_1_color_0_622.png,1,0
label_1_color_2_337.png,1,2
label_1_color_0_623.png,1,0
label_1_color_2_338.png,1,2
label_1_color_0_624.png,1,0
label_1_color_1_324.png,1,1
label_1_color_0_625.png,1,0
label_1_color_2_339.png,1,2
label_1_color_0_626.png,1,0
label_1_color_2_340.png,1,2
label_1_color_0_627.png,1,0
label_1_color_2_341.png,1,2
label_1_color_1_325.png,1,1
label_1_color_0_628.png,1,0
label_1_color_0_629.png,1,0
label_1_color_1_326.png,1,1
label_1_color_1_327.png,1,1
label_1_color_0_630.png,1,0
label_1_color_0_631.png,1,0
label_1_color_2_342.png,1,2
label_1_color_2_343.png,1,2
label_1_color_0_632.png,1,0
label_1_color_0_633.png,1,0
label_1_color_0_634.png,1,0
label_1_color_2_344.png,1,2
label_1_color_0_635.png,1,0
label_1_color_0_636.png,1,0
label_1_color_0_637.png,1,0
label_1_color_1_328.png,1,1
label_1_color_2_345.png,1,2
label_1_color_0_638.png,1,0
label_1_color_2_346.png,1,2
label_1_color_2_347.png,1,2
label_1_color_0_639.png,1,0
label_1_color_2_348.png,1,2
label_1_color_1_329.png,1,1
label_1_color_0_640.png,1,0
label_1_color_0_641.png,1,0
label_1_color_0_642.png,1,0
label_1_color_0_643.png,1,0
label_1_color_2_349.png,1,2
label_1_color_0_644.png,1,0
label_1_color_2_350.png,1,2
label_1_color_2_351.png,1,2
label_1_color_2_352.png,1,2
label_1_color_2_353.png,1,2
label_1_color_1_330.png,1,1
label_1_color_1_331.png,1,1
label_1_color_1_332.png,1,1
label_1_color_0_645.png,1,0
label_1_color_0_646.png,1,0
label_1_color_0_647.png,1,0
label_1_color_0_648.png,1,0
label_1_color_2_354.png,1,2
label_1_color_1_333.png,1,1
label_1_color_2_355.png,1,2
label_1_color_0_649.png,1,0
label_1_color_2_356.png,1,2
label_1_color_1_334.png,1,1
label_1_color_1_335.png,1,1
label_1_color_2_357.png,1,2
label_1_color_2_358.png,1,2
label_1_color_0_650.png,1,0
label_1_color_0_651.png,1,0
label_1_color_0_652.png,1,0
label_1_color_0_653.png,1,0
label_1_color_2_359.png,1,2
label_1_color_2_360.png,1,2
label_1_color_1_336.png,1,1
label_1_color_2_361.png,1,2
label_1_color_2_362.png,1,2
label_1_color_0_654.png,1,0
label_1_color_2_363.png,1,2
label_1_color_0_655.png,1,0
label_1_color_2_364.png,1,2
label_1_color_0_656.png,1,0
label_1_color_0_657.png,1,0
label_1_color_1_337.png,1,1
label_1_color_2_365.png,1,2
label_1_color_1_338.png,1,1
label_1_color_1_339.png,1,1
label_1_color_2_366.png,1,2
label_1_color_2_367.png,1,2
label_1_color_0_658.png,1,0
label_1_color_0_659.png,1,0
label_1_color_1_340.png,1,1
label_1_color_1_341.png,1,1
label_1_color_2_368.png,1,2
label_1_color_2_369.png,1,2
label_1_color_2_370.png,1,2
label_1_color_2_371.png,1,2
label_1_color_1_342.png,1,1
label_1_color_2_372.png,1,2
label_1_color_1_343.png,1,1
label_1_color_0_660.png,1,0
label_1_color_1_344.png,1,1
label_1_color_2_373.png,1,2
label_1_color_0_661.png,1,0
label_1_color_0_662.png,1,0
label_1_color_1_345.png,1,1
label_1_color_0_663.png,1,0
label_1_color_0_664.png,1,0
label_1_color_1_346.png,1,1
label_1_color_0_665.png,1,0
label_1_color_2_374.png,1,2
label_1_color_0_666.png,1,0
label_1_color_2_375.png,1,2
label_1_color_1_347.png,1,1
label_1_color_0_667.png,1,0
label_1_color_1_348.png,1,1
label_1_color_0_668.png,1,0
label_1_color_0_669.png,1,0
label_1_color_0_670.png,1,0
label_1_color_0_671.png,1,0
label_1_color_2_376.png,1,2
label_1_color_0_672.png,1,0
label_1_color_0_673.png,1,0
label_1_color_0_674.png,1,0
label_1_color_0_675.png,1,0
label_1_color_0_676.png,1,0
label_1_color_0_677.png,1,0
label_1_color_0_678.png,1,0
label_1_color_0_679.png,1,0
label_1_color_0_680.png,1,0
label_1_color_2_377.png,1,2
label_1_color_0_681.png,1,0
label_1_color_1_349.png,1,1
label_1_color_0_682.png,1,0
label_1_color_0_683.png,1,0
label_1_color_2_378.png,1,2
label_1_color_1_350.png,1,1
label_1_color_1_351.png,1,1
label_1_color_2_379.png,1,2
label_1_color_2_380.png,1,2
label_1_color_2_381.png,1,2
label_1_color_0_684.png,1,0
label_1_color_1_352.png,1,1
label_1_color_2_382.png,1,2
label_1_color_0_685.png,1,0
label_1_color_0_686.png,1,0
label_1_color_1_353.png,1,1
label_1_color_2_383.png,1,2
label_1_color_1_354.png,1,1
label_1_color_2_384.png,1,2
label_1_color_2_385.png,1,2
label_1_color_2_386.png,1,2
label_1_color_0_687.png,1,0
label_1_color_0_688.png,1,0
label_1_color_2_387.png,1,2
label_1_color_1_355.png,1,1
label_1_color_0_689.png,1,0
label_1_color_1_356.png,1,1
label_1_color_2_388.png,1,2
label_1_color_0_690.png,1,0
label_1_color_0_691.png,1,0
label_1_color_0_692.png,1,0
label_1_color_0_693.png,1,0
label_1_color_2_389.png,1,2
label_1_color_0_694.png,1,0
label_1_color_0_695.png,1,0
label_1_color_1_357.png,1,1
label_1_color_0_696.png,1,0
label_1_color_1_358.png,1,1
label_1_color_2_390.png,1,2
label_1_color_0_697.png,1,0
label_1_color_0_698.png,1,0
label_1_color_0_699.png,1,0
label_1_color_0_700.png,1,0
label_1_color_0_701.png,1,0
label_1_color_1_359.png,1,1
label_1_color_1_360.png,1,1
label_1_color_2_391.png,1,2
label_1_color_0_702.png,1,0
label_1_color_1_361.png,1,1
label_1_color_2_392.png,1,2
label_1_color_0_703.png,1,0
label_1_color_1_362.png,1,1
label_1_color_0_704.png,1,0
label_1_color_0_705.png,1,0
label_1_color_0_706.png,1,0
label_1_color_1_363.png,1,1
label_1_color_2_393.png,1,2
label_1_color_0_707.png,1,0
label_1_color_0_708.png,1,0
label_1_color_2_394.png,1,2
label_1_color_1_364.png,1,1
label_1_color_1_365.png,1,1
label_1_color_0_709.png,1,0
label_1_color_0_710.png,1,0
label_1_color_1_366.png,1,1
label_1_color_0_711.png,1,0
label_1_color_2_395.png,1,2
label_1_color_2_396.png,1,2
label_1_color_0_712.png,1,0
label_1_color_1_367.png,1,1
label_1_color_2_397.png,1,2
label_1_color_1_368.png,1,1
label_1_color_0_713.png,1,0
label_1_color_2_398.png,1,2
label_1_color_1_369.png,1,1
label_1_color_0_714.png,1,0
label_1_color_0_715.png,1,0
